weight_in_strategy,cagr,vol,sharpe,max_dd,worst_month,beta_spy
0.0,0.13744764026241696,0.19457087487211844,0.6417925356161933,-0.3371727424890648,-0.12487133982424026,1.0
0.25,0.15106251301156148,0.19796389313715726,0.6942136123315573,-0.3152114092348859,-0.1092610015232709,1.0021877015906204
0.5,0.16348520199606842,0.20700906561909205,0.7245294647497007,-0.32096896500729255,-0.12684983640641856,1.0043754031812417
0.75,0.17467466289950928,0.22101352025591287,0.7354247901560059,-0.376922650820666,-0.1460212804546951,1.006563104771862
1.0,0.18459361372950012,0.23910744791470542,0.7322782223805068,-0.42916732688970516,-0.164945063105858,1.0087508063624826
