weight_in_strategy,cagr,vol,sharpe,max_dd,worst_month,beta_spy
0.0,0.19343771879479799,0.2412298763258726,0.7591703733054783,-0.35118731203396947,-0.13595752118776794,1.1564040738792691
0.1,0.1833762332039115,0.22051282397457517,0.7702216806737793,-0.34000566370625485,-0.13049904867783635,1.0416387471275903
0.2,0.17265702418371665,0.20076626217187438,0.7797777012476028,-0.3299272171963409,-0.12509056041452582,0.9268734203759119
0.3,0.16130136112561777,0.18230582190338085,0.7858358950048715,-0.32040017203256344,-0.11973301909007505,0.8121080936242328
0.4,0.14933134864620734,0.16556227697590495,0.7850334682010733,-0.3114511324879391,-0.11442737905640998,0.6973427668725538
0.5,0.13676986474102004,0.15110743396406062,0.7721747967421447,-0.3042675538103239,-0.10917458611189801,0.5825774401208756
0.75,0.10293483986134166,0.12979268569288377,0.642972605047918,-0.29480742507892244,-0.09627993691469694,0.29566412324167907
1.0,0.06593721353626125,0.13657750389669096,0.36770792708618366,-0.29565765509561137,-0.09265951199180744,0.008750806362482329
