trial,sharpe,cagr,max_dd,n_days
137,-0.034054976976466596,0.002229368204603732,-0.45521003934123794,1761
138,0.0210166942237509,0.011597149792744954,-0.4227861177308049,1761
139,0.11773274133112818,0.028950474513981916,-0.44177218050358735,1761
140,0.054366338430827665,0.017853921520719185,-0.40142280973746713,1761
141,-0.17549159615176843,-0.022217342087354264,-0.5272571030899673,1761
142,0.03978828577051832,0.015155276097926551,-0.43375644856151885,1761
143,0.08489953324046624,0.02320686220971324,-0.4567239524172728,1761
144,-0.09134885003806445,-0.006498339800925512,-0.4799283377953467,1761
145,-0.25189451600130913,-0.033861707348208814,-0.5275750065931061,1761
146,0.029291314120879902,0.013478865427617004,-0.4640996588441082,1761
147,0.02947375631381889,0.013550457725702403,-0.4611369621425293,1761
148,0.14380967503481468,0.033506027236330116,-0.4458662151557625,1761
149,0.036745131430468744,0.014938054165521741,-0.4588380408583509,1761
150,-0.030015696052215973,0.003358217485794901,-0.45813296097430845,1761
151,-0.11039356782227253,-0.01014639160447417,-0.48751238109345085,1761
152,-0.12397729173784768,-0.01232249060243662,-0.4844774209397592,1761
153,0.07832195817913541,0.022330857823503525,-0.4139741818121335,1761
154,-0.03625966692025153,0.002412359116936269,-0.4405386456108754,1761
155,-0.03621735677150333,0.002008838663486001,-0.4573108727318691,1761
156,-0.018842160537111085,0.004776036227131186,-0.4779600494937871,1761
157,-0.06368641141623303,-0.0021822407675801125,-0.48389927418432366,1761
158,0.14556824003937507,0.033874623612931476,-0.48071039895684653,1761
159,-0.045027183234988104,0.0008898091854339096,-0.47812928409311584,1761
160,0.06018387639495011,0.01882354856598578,-0.41598819791098507,1761
161,-0.22946579469782954,-0.030546192472195144,-0.5768637059965316,1761
162,-0.0011302835233404146,0.008327061884433107,-0.4867871510509375,1761
163,-0.1056842325451692,-0.009706288771638039,-0.5250474040326496,1761
164,0.008624930367924494,0.009433841159682821,-0.47310989472734144,1761
165,0.02356866139389191,0.012465507284803001,-0.48086520000480104,1761
166,0.050358533108674636,0.017078892178260086,-0.4534239531018954,1761
167,0.027499897767568678,0.013127512660302099,-0.5025212013252358,1761
168,0.045087306130340045,0.01601714271856114,-0.5234162771421669,1761
169,-0.004169791827802613,0.007824309253246176,-0.5176888000966988,1761
170,-0.14908971625021167,-0.01694236418752959,-0.5004181528495306,1761
171,-0.06400537575530553,-0.002434744905370989,-0.4830746148130617,1761
172,-0.006734379093890801,0.006956483981294781,-0.46543662811906716,1761
173,0.07883772828471042,0.022200209318744557,-0.4367916250972377,1761
174,-0.11701230786789352,-0.01204952462459341,-0.4963238018749161,1761
175,0.09974505773509501,0.025794768552947822,-0.429519092030725,1761
176,-0.05438028372961971,-0.0019779932222020458,-0.5160354846567915,1761
177,-0.07055308929212038,-0.0030219247162903695,-0.5071873472003745,1761
178,-0.003731016305907814,0.007279642916085294,-0.5052458512663716,1761
179,-0.1931447832845107,-0.024454374958950975,-0.5426699645523452,1761
180,-0.03969900821784925,0.0007791081411476775,-0.5375106084915638,1761
