,strategy,SPY,IWM,QQQ
2018,-0.017849276019006766,-0.045690347191852054,-0.11121220014160615,-0.001262111401251098
2019,-0.011319223973405568,0.31223865952894503,0.25389744759708943,0.38961564492897516
2020,0.0404236908756046,0.18331636419012676,0.20030733534965073,0.4840609133574192
2021,0.29908354531058134,0.28728749380815266,0.14536085412896416,0.2741972560943744
2022,-0.24756719584706066,-0.18175348878785202,-0.20484789822707783,-0.32577004608338556
2023,0.26643423912422226,0.26175775646724175,0.1682764492194886,0.5485560427649645
2024,0.24929052669337315,0.24886454815309889,0.11384218456647255,0.25578257175259944
