weight_in_strategy,cagr,vol,sharpe,max_dd,worst_month,beta_spy
0.0,0.13744764026241696,0.19457087487211844,0.6417925356161933,-0.3371727424890648,-0.12487133982424026,1.0
0.1,0.13295238401563236,0.1758166430674698,0.6677941454557007,-0.29833622583724295,-0.10404114774718076,0.9008750806362481
0.2,0.1278361338593612,0.15837305188739373,0.6942136123315573,-0.2577878884484509,-0.08639793847244359,0.8017501612724963
0.3,0.12210901145072395,0.14272147736882726,0.7180443762351546,-0.21548350627352342,-0.08581858120116725,0.7026252419087445
0.4,0.11578199568685843,0.1295132487205644,0.7336402521478498,-0.2213092933223264,-0.08530990525898452,0.6035003225449928
0.5,0.10886689331043065,0.11956089678305953,0.7322782223805068,-0.22871160322619266,-0.08487181188122939,0.5043754031812413
0.75,0.08909084036988002,0.11394695399662226,0.6045647703677894,-0.258076459696314,-0.08408462279242024,0.25656310477186167
1.0,0.06593721353626125,0.13657750389669096,0.36770792708618366,-0.29565765509561137,-0.09265951199180744,0.008750806362482329
