trial,sharpe,cagr,max_dd,n_days
145,0.21360732641732982,0.04259593761718894,-0.23094854602966441,1761
146,1.0920793871819154,0.17098540396865336,-0.1740696660151949,1761
147,-0.3818701858741675,-0.03299717743637198,-0.3842005372198112,1761
148,-0.38541984794121054,-0.03419880983858847,-0.47037695100870536,1761
149,-0.08414926045442737,-0.004307424815672256,-0.34720849682212773,1761
150,1.014040128836096,0.14363919438283546,-0.16689974563191212,1761
151,0.1306050088710044,0.031950020224175146,-0.3289420528205167,1761
152,0.17850284627358567,0.03855264033538908,-0.24694806231503286,1761
153,-0.2659006196442036,-0.017497245081578128,-0.3202015262620751,1761
154,0.3793980981649121,0.06503592290133375,-0.29155584296454207,1761
155,-0.2223489855447937,-0.013957374544234624,-0.3039070934197342,1761
156,0.3584911363493619,0.07097153995704186,-0.3375957630471258,1761
157,0.25875588654645465,0.04919797632883105,-0.23028259684776042,1761
158,0.3732083640940588,0.06692556489726265,-0.1846819203923017,1761
159,0.45072766077247417,0.06884766798087494,-0.19902200813463578,1761
160,-0.12765759787132433,-0.00452820250664987,-0.3084305205552996,1761
161,0.47867799118485793,0.08588434972358083,-0.2856401451930495,1761
162,0.17765136776615345,0.03908697333227562,-0.21598440509537098,1761
163,-0.5042670042593567,-0.04865686743787645,-0.45827420991532464,1761
164,-0.19702151588494674,-0.014819862097036673,-0.38937556232770476,1761
165,-0.5404696645478616,-0.04743351657813999,-0.3076643665419073,1761
166,-0.11912315876352075,-0.0012646022019083825,-0.3341079226917981,1761
167,0.15774420448954315,0.035755465715911816,-0.33363579929935594,1761
168,-0.09283777345877121,0.003828658870279611,-0.3230000636741306,1761
169,-0.2175820185646472,-0.0069400148920880644,-0.2761040820744126,1761
170,0.44868622544418524,0.09909636965513213,-0.32235171828482556,1761
171,0.03186770620783857,0.019181331387501332,-0.31212229322373775,1761
172,0.10408461642419933,0.028755988409614464,-0.20578509263530365,1761
173,0.11896826752676411,0.03049628643322655,-0.2868849363773083,1761
174,0.5900997648481606,0.09252138719967196,-0.17827478909263217,1761
175,-0.26564485199934695,-0.01536630602261424,-0.3962355079535531,1761
176,0.08234605099467127,0.02098839731436275,-0.3212985330168606,1761
177,0.1427008430584906,0.03354473323592688,-0.26741247879078867,1761
178,0.19201339253390484,0.038862970801947005,-0.2365739448973554,1761
179,-0.10331260931553392,0.0021199756402325853,-0.22325212901139757,1761
180,0.5070352008463708,0.09699639925181636,-0.3698788415103076,1761
181,-0.019005666197730052,0.0058738741465078625,-0.40859095588045424,1761
182,0.5948169815498167,0.09302977597472539,-0.1299249226425766,1761
183,0.5397652374915709,0.08948942989925968,-0.36114997835228824,1761
184,0.6438122247923033,0.10916592340463249,-0.14651549394482077,1761
185,0.1572036563188979,0.035903673610967246,-0.24924752788538507,1761
186,-0.5810874052694285,-0.06690553590157533,-0.4485746888228712,1761
187,0.5001169059862287,0.09194026412227707,-0.23952070587008412,1761
188,0.4004262556827313,0.06428664563247355,-0.17893702466459405,1761
189,0.5325033765034256,0.0915181380937784,-0.23508837234248037,1761
190,0.5697396455075997,0.0958225833853179,-0.1785121828716556,1761
191,0.06666204832608123,0.022394810166588286,-0.2980906160968323,1761
192,0.17491441581476336,0.038699152337814624,-0.42805061642908737,1761
193,0.47347271688133047,0.0733493161610912,-0.25409828062012185,1761
194,-0.052380037073481156,0.009081982018839918,-0.25302063465327895,1761
195,-0.36196002793297427,-0.0344726640076114,-0.35321624248509154,1761
196,0.1942831791703401,0.03985205038632955,-0.18864847053369282,1761
197,0.4484706646267969,0.07008703460657739,-0.1576536406165353,1761
198,0.20952761463363465,0.041426251712054496,-0.2714685498340832,1761
199,0.14661277360912073,0.03424240368670706,-0.2526102264292288,1761
