trial,sharpe,cagr,max_dd,n_days
79,0.02823099145403303,0.016880203793204984,-0.42433595171503735,1761
80,-0.27081008965510356,-0.026091415126683226,-0.45675266926209646,1761
81,-0.18425110968220607,-0.01410851829166937,-0.4183418150224584,1761
82,-0.0759663945217924,0.0014682205448455221,-0.4088114897923648,1761
83,-0.23782224978954064,-0.02051219463801468,-0.43938568471084893,1761
84,-0.10453791221466789,-0.002451245821910808,-0.4076286052250293,1761
85,-0.28708697762649904,-0.028008779052775545,-0.4588087506191577,1761
86,-0.07326873474113996,0.0026307617914231862,-0.423021146063033,1761
87,-0.13597909393588214,-0.006649584328751845,-0.41166808222948004,1761
88,-0.21116626903322128,-0.017294684945399874,-0.45927149569807757,1761
89,-0.03626751481149531,0.00775167851089642,-0.3524838761750668,1761
90,-0.1623244187461056,-0.010751192931679143,-0.4335531309190883,1761
91,-0.3174458316510667,-0.031838737040859155,-0.42736328024509296,1761
92,-0.020024551998311258,0.009860468730069405,-0.4125251506994335,1761
93,-0.15716300580481465,-0.009087594862837278,-0.4107205447572527,1761
94,-0.17032440668723522,-0.011527504671223654,-0.3968448313777745,1761
95,-0.18698213243149522,-0.014831047178067935,-0.4311373054079899,1761
96,-0.21345944473824527,-0.018938410444148235,-0.4658230491914144,1761
97,-0.20623359434272892,-0.01656990552979587,-0.4385297778670346,1761
98,-0.11918940264653778,-0.004075641981341249,-0.38212211856300915,1761
99,-0.040878348832488774,0.0066660543071328515,-0.433859181203223,1761
100,-0.14823653706715997,-0.008605276856084587,-0.4199535022674943,1761
101,-0.14079371832128237,-0.007629381929614376,-0.41782837239579296,1761
102,-0.35268827292899346,-0.03831637683878408,-0.5220698072618626,1761
103,0.011302855025211401,0.014407569774221196,-0.39644849954068007,1761
104,-0.26014661666668215,-0.02324760056800701,-0.4366995260085582,1761
105,-0.09574910488160134,-0.0008411738562794646,-0.41568687829026774,1761
106,-0.11595967692542418,-0.003964708690900931,-0.4298505239858208,1761
107,-0.21001865412098264,-0.01772757073528264,-0.4496632733089537,1761
108,-0.19685312595076293,-0.01522469164273832,-0.41783685016265937,1761
109,-0.1727251542021328,-0.011659052481027499,-0.39876880880047594,1761
110,-0.1875247667575348,-0.013820027007489077,-0.4683938486157285,1761
111,-0.19996059733301866,-0.016002196814557945,-0.43618534078672655,1761
112,-0.14088997477605344,-0.007221750361578683,-0.4362819700796431,1761
113,-0.10993176985536744,-0.0031368125778544753,-0.3823799968243634,1761
114,-0.0379621533624143,0.007596898525157547,-0.3901966452548703,1761
115,-0.1368540027961195,-0.007219655280435888,-0.4526987903629348,1761
116,-0.06108069524092852,0.003973103230467734,-0.3968901488150721,1761
117,-0.023043424653043404,0.009398811010613795,-0.38944669890796957,1761
118,-0.23532324711423797,-0.021420756819270026,-0.4315107672915227,1761
119,-0.03554326768793132,0.007725743482346115,-0.34044164118644904,1761
120,-0.10167360514893517,-0.0015688622799546748,-0.43063095103127813,1761
121,-0.10922689263874788,-0.0028668794218925653,-0.4185116547037251,1761
